Date,Category,Sales
2024-08-30,Groceries,1409.0
2024-08-30,Fashion,721.0
2024-08-30,Home & Kitchen,520.0
2024-08-31,Electronics,984.0
2024-08-31,Groceries,1869.0
2024-08-31,Fashion,811.0
2024-08-31,Home & Kitchen,651.0
2024-09-01,Electronics,908.0
2024-09-01,Groceries,1853.0
2024-09-01,Fashion,830.0
2024-09-01,Home & Kitchen,536.0
2024-09-02,Electronics,767.0
2024-09-02,Groceries,1449.0
2024-09-02,Fashion,751.0
2024-09-02,Home & Kitchen,418.0
2024-09-03,Electronics,799.0
2024-09-03,Groceries,1459.0
2024-09-03,Fashion,766.0
2024-09-03,Home & Kitchen,488.0
2024-09-04,Electronics,845.0
2024-09-04,Groceries,1546.0
2024-09-04,Fashion,763.0
2024-09-04,Home & Kitchen,582.0
2024-09-05,Electronics,768.0
2024-09-05,Groceries,1574.0
2024-09-05,Fashion,648.0
2024-09-05,Home & Kitchen,507.0
2024-09-06,Electronics,860.0
2024-09-06,Groceries,1518.0
2024-09-06,Fashion,748.0
2024-09-06,Home & Kitchen,549.0
2024-09-07,Electronics,1035.0
2024-09-07,Groceries,1736.0
2024-09-07,Fashion,882.0
2024-09-07,Home & Kitchen,662.0
2024-09-08,Electronics,1058.0
2024-09-08,Groceries,1859.0
2024-09-08,Fashion,750.0
2024-09-08,Home & Kitchen,637.0
2024-09-09,Electronics,777.0
2024-09-09,Groceries,1476.0
2024-09-09,Fashion,784.0
2024-09-09,Home & Kitchen,552.0
2024-09-10,Electronics,701.0
2024-09-10,Groceries,1463.0
2024-09-10,Fashion,634.0
2024-09-10,Home & Kitchen,406.0
2024-09-11,Electronics,784.0
2024-09-11,Groceries,1545.0
2024-09-11,Fashion,666.0
2024-09-11,Home & Kitchen,441.0
2024-09-12,Electronics,817.0
2024-09-12,Groceries,1524.0
2024-09-12,Fashion,766.0
2024-09-12,Home & Kitchen,568.0
2024-09-13,Electronics,723.0
2024-09-13,Groceries,1587.0
2024-09-13,Fashion,645.0
2024-09-13,Home & Kitchen,418.0
2024-09-14,Electronics,927.0
2024-09-14,Groceries,1801.0
2024-09-14,Fashion,781.0
2024-09-14,Home & Kitchen,531.0
2024-09-15,Electronics,1026.0
2024-09-15,Groceries,1808.0
2024-09-15,Fashion,775.0
2024-09-15,Home & Kitchen,596.0
2024-09-16,Electronics,863.0
2024-09-16,Groceries,1530.0
2024-09-16,Fashion,672.0
2024-09-16,Home & Kitchen,535.0
2024-09-17,Electronics,796.0
2024-09-17,Groceries,1522.0
2024-09-17,Fashion,669.0
2024-09-17,Home & Kitchen,568.0
2024-09-18,Electronics,895.0
2024-09-18,Groceries,1412.0
2024-09-18,Fashion,648.0
2024-09-18,Home & Kitchen,459.0
2024-09-19,Electronics,829.0
2024-09-19,Groceries,1587.0
2024-09-19,Fashion,604.0
2024-09-19,Home & Kitchen,571.0
2024-09-20,Electronics,726.0
2024-09-20,Groceries,1559.0
2024-09-20,Fashion,748.0
2024-09-20,Home & Kitchen,407.0
2024-09-21,Electronics,1059.0
2024-09-21,Groceries,1749.0
2024-09-21,Fashion,806.0
2024-09-21,Home & Kitchen,543.0
2024-09-22,Electronics,984.0
2024-09-22,Groceries,1757.0
2024-09-22,Fashion,742.0
2024-09-22,Home & Kitchen,585.0
2024-09-23,Electronics,769.0
2024-09-23,Groceries,1529.0
2024-09-23,Fashion,771.0
2024-09-23,Home & Kitchen,401.0
2024-09-24,Electronics,801.0
2024-09-24,Groceries,1434.0
2024-09-24,Fashion,697.0
2024-09-24,Home & Kitchen,429.0
2024-09-25,Electronics,815.0
2024-09-25,Groceries,1407.0
2024-09-25,Fashion,749.0
2024-09-25,Home & Kitchen,443.0
2024-09-26,Electronics,885.0
2024-09-26,Groceries,1435.0
2024-09-26,Fashion,796.0
2024-09-26,Home & Kitchen,476.0
2024-09-27,Electronics,730.0
2024-09-27,Groceries,1446.0
2024-09-27,Fashion,654.0
2024-09-27,Home & Kitchen,505.0
2024-09-28,Electronics,1049.0
2024-09-28,Groceries,1857.0
2024-09-28,Fashion,860.0
2024-09-28,Home & Kitchen,554.0
2024-09-29,Electronics,1003.0
2024-09-29,Groceries,1711.0
2024-09-29,Fashion,884.0
2024-09-29,Home & Kitchen,643.0
2024-09-30,Electronics,839.0
2024-09-30,Groceries,1535.0
2024-09-30,Fashion,602.0
2024-09-30,Home & Kitchen,543.0
2024-10-01,Electronics,729.0
2024-10-01,Groceries,1422.0
2024-10-01,Fashion,691.0
2024-10-01,Home & Kitchen,514.0
2024-10-02,Electronics,803.0
2024-10-02,Groceries,1517.0
2024-10-02,Fashion,604.0
2024-10-02,Home & Kitchen,503.0
2024-10-03,Electronics,807.0
2024-10-03,Groceries,1464.0
2024-10-03,Fashion,720.0
2024-10-03,Home & Kitchen,429.0
2024-10-04,Electronics,848.0
2024-10-04,Groceries,1483.0
2024-10-04,Fashion,797.0
2024-10-04,Home & Kitchen,549.0
2024-10-05,Electronics,1059.0
2024-10-05,Groceries,1731.0
2024-10-05,Fashion,900.0
2024-10-05,Home & Kitchen,515.0
2024-10-06,Electronics,897.0
2024-10-06,Groceries,1841.0
2024-10-06,Fashion,775.0
2024-10-06,Home & Kitchen,650.0
2024-10-07,Electronics,813.0
2024-10-07,Groceries,1465.0
2024-10-07,Fashion,704.0
2024-10-07,Home & Kitchen,484.0
2024-10-08,Electronics,701.0
2024-10-08,Groceries,1592.0
2024-10-08,Fashion,674.0
2024-10-08,Home & Kitchen,466.0
2024-10-09,Electronics,879.0
2024-10-09,Groceries,1589.0
2024-10-09,Fashion,750.0
2024-10-09,Home & Kitchen,553.0
2024-10-10,Electronics,895.0
2024-10-10,Groceries,1454.0
2024-10-10,Fashion,605.0
2024-10-10,Home & Kitchen,562.0
2024-10-11,Electronics,849.0
2024-10-11,Groceries,1570.0
2024-10-11,Fashion,742.0
2024-10-11,Home & Kitchen,485.0
2024-10-12,Electronics,919.0
2024-10-12,Groceries,1800.0
2024-10-12,Fashion,751.0
2024-10-12,Home & Kitchen,548.0
2024-10-13,Electronics,901.0
2024-10-13,Groceries,1865.0
2024-10-13,Fashion,821.0
2024-10-13,Home & Kitchen,672.0
2024-10-14,Electronics,734.0
2024-10-14,Groceries,1557.0
2024-10-14,Fashion,757.0
2024-10-14,Home & Kitchen,533.0
2024-10-15,Electronics,766.0
2024-10-15,Groceries,1479.0
2024-10-15,Fashion,606.0
2024-10-15,Home & Kitchen,579.0
2024-10-16,Electronics,713.0
2024-10-16,Groceries,1472.0
2024-10-16,Fashion,742.0
2024-10-16,Home & Kitchen,548.0
2024-10-17,Electronics,862.0
2024-10-17,Groceries,1465.0
2024-10-17,Fashion,690.0
2024-10-17,Home & Kitchen,529.0
2024-10-18,Electronics,862.0
2024-10-18,Groceries,1419.0
2024-10-18,Fashion,609.0
2024-10-18,Home & Kitchen,424.0
2024-10-19,Electronics,1053.0
2024-10-19,Groceries,1724.0
2024-10-19,Fashion,793.0
2024-10-19,Home & Kitchen,532.0
2024-10-20,Electronics,1023.0
2024-10-20,Groceries,1794.0
2024-10-20,Fashion,753.0
2024-10-20,Home & Kitchen,564.0
2024-10-21,Electronics,809.0
2024-10-21,Groceries,1479.0
2024-10-21,Fashion,653.0
2024-10-21,Home & Kitchen,524.0
2024-10-22,Electronics,879.0
2024-10-22,Groceries,1530.0
2024-10-22,Fashion,768.0
2024-10-22,Home & Kitchen,533.0
2024-10-23,Electronics,724.0
2024-10-23,Groceries,1540.0
2024-10-23,Fashion,716.0
2024-10-23,Home & Kitchen,535.0
2024-10-24,Electronics,848.0
2024-10-24,Groceries,1595.0
2024-10-24,Fashion,624.0
2024-10-24,Home & Kitchen,478.0
2024-10-25,Electronics,767.0
2024-10-25,Groceries,1572.0
2024-10-25,Fashion,787.0
2024-10-25,Home & Kitchen,411.0
2024-10-26,Electronics,891.0
2024-10-26,Groceries,1827.0
2024-10-26,Fashion,835.0
2024-10-26,Home & Kitchen,591.0
2024-10-27,Electronics,1000.0
2024-10-27,Groceries,1730.0
2024-10-27,Fashion,817.0
2024-10-27,Home & Kitchen,519.0
2024-10-28,Electronics,845.0
2024-10-28,Groceries,1459.0
2024-10-28,Fashion,790.0
2024-10-28,Home & Kitchen,533.0
2024-10-29,Electronics,859.0
2024-10-29,Groceries,1492.0
2024-10-29,Fashion,642.0
2024-10-29,Home & Kitchen,529.0
2024-10-30,Electronics,759.0
2024-10-30,Groceries,1550.0
2024-10-30,Fashion,630.0
2024-10-30,Home & Kitchen,404.0
2024-10-31,Electronics,861.0
2024-10-31,Groceries,1409.0
2024-10-31,Fashion,688.0
2024-10-31,Home & Kitchen,529.0
2024-11-01,Electronics,825.0
2024-11-01,Groceries,1410.0
2024-11-01,Fashion,777.0
2024-11-01,Home & Kitchen,558.0
2024-11-02,Electronics,915.0
2024-11-02,Groceries,1782.0
2024-11-02,Fashion,876.0
2024-11-02,Home & Kitchen,598.0
2024-11-03,Electronics,1008.0
2024-11-03,Groceries,1772.0
2024-11-03,Fashion,895.0
2024-11-03,Home & Kitchen,689.0
2024-11-04,Electronics,814.0
2024-11-04,Groceries,1406.0
2024-11-04,Fashion,679.0
2024-11-04,Home & Kitchen,543.0
2024-11-05,Electronics,796.0
2024-11-05,Groceries,1403.0
2024-11-05,Fashion,603.0
2024-11-05,Home & Kitchen,502.0
2024-11-06,Electronics,739.0
2024-11-06,Groceries,1416.0
2024-11-06,Fashion,700.0
2024-11-06,Home & Kitchen,502.0
2024-11-07,Electronics,823.0
2024-11-07,Groceries,1451.0
2024-11-07,Fashion,651.0
2024-11-07,Home & Kitchen,563.0
2024-11-08,Electronics,823.0
2024-11-08,Groceries,1565.0
2024-11-08,Fashion,777.0
2024-11-08,Home & Kitchen,462.0
2024-11-09,Electronics,975.0
2024-11-09,Groceries,1890.0
2024-11-09,Fashion,801.0
2024-11-09,Home & Kitchen,506.0
2024-11-10,Electronics,1014.0
2024-11-10,Groceries,1791.0
2024-11-10,Fashion,753.0
2024-11-10,Home & Kitchen,698.0
2024-11-11,Electronics,785.0
2024-11-11,Groceries,1532.0
2024-11-11,Fashion,782.0
2024-11-11,Home & Kitchen,529.0
2024-11-12,Electronics,761.0
2024-11-12,Groceries,1548.0
2024-11-12,Fashion,678.0
2024-11-12,Home & Kitchen,548.0
2024-11-13,Electronics,837.0
2024-11-13,Groceries,1457.0
2024-11-13,Fashion,719.0
2024-11-13,Home & Kitchen,566.0
2024-11-14,Electronics,832.0
2024-11-14,Groceries,1464.0
2024-11-14,Fashion,612.0
2024-11-14,Home & Kitchen,580.0
2024-11-15,Electronics,781.0
2024-11-15,Groceries,1572.0
2024-11-15,Fashion,759.0
2024-11-15,Home & Kitchen,563.0
2024-11-16,Electronics,1047.0
2024-11-16,Groceries,1838.0
2024-11-16,Fashion,930.0
2024-11-16,Home & Kitchen,648.0
2024-11-17,Electronics,911.0
2024-11-17,Groceries,1882.0
2024-11-17,Fashion,856.0
2024-11-17,Home & Kitchen,525.0
2024-11-18,Electronics,895.0
2024-11-18,Groceries,1433.0
2024-11-18,Fashion,651.0
2024-11-18,Home & Kitchen,511.0
2024-11-19,Electronics,781.0
2024-11-19,Groceries,1579.0
2024-11-19,Fashion,756.0
2024-11-19,Home & Kitchen,565.0
2024-11-20,Electronics,741.0
2024-11-20,Groceries,1420.0
2024-11-20,Fashion,641.0
2024-11-20,Home & Kitchen,540.0
2024-11-21,Electronics,812.0
2024-11-21,Groceries,1504.0
2024-11-21,Fashion,791.0
2024-11-21,Home & Kitchen,416.0
2024-11-22,Electronics,819.0
2024-11-22,Groceries,1536.0
2024-11-22,Fashion,768.0
2024-11-22,Home & Kitchen,528.0
2024-11-23,Electronics,989.0
2024-11-23,Groceries,1759.0
2024-11-23,Fashion,787.0
2024-11-23,Home & Kitchen,528.0
2024-11-24,Electronics,956.0
2024-11-24,Groceries,1709.0
2024-11-24,Fashion,797.0
2024-11-24,Home & Kitchen,687.0
2024-11-25,Electronics,720.0
2024-11-25,Groceries,1427.0
2024-11-25,Fashion,633.0
2024-11-25,Home & Kitchen,407.0
2024-11-26,Electronics,886.0
2024-11-26,Groceries,1599.0
2024-11-26,Fashion,776.0
2024-11-26,Home & Kitchen,478.0
2024-11-27,Electronics,844.0
2024-11-27,Groceries,1587.0
2024-11-27,Fashion,686.0
2024-11-27,Home & Kitchen,487.0
2024-11-28,Electronics,872.0
2024-11-28,Groceries,1468.0
2024-11-28,Fashion,759.0
2024-11-28,Home & Kitchen,571.0
2024-11-29,Electronics,892.0
2024-11-29,Groceries,1486.0
2024-11-29,Fashion,700.0
2024-11-29,Home & Kitchen,407.0
2024-11-30,Electronics,936.0
2024-11-30,Groceries,1899.0
2024-11-30,Fashion,826.0
2024-11-30,Home & Kitchen,542.0
2024-12-01,Electronics,988.0
2024-12-01,Groceries,1808.0
2024-12-01,Fashion,918.0
2024-12-01,Home & Kitchen,651.0
2024-12-02,Electronics,851.0
2024-12-02,Groceries,1416.0
2024-12-02,Fashion,732.0
2024-12-02,Home & Kitchen,547.0
2024-12-03,Electronics,720.0
2024-12-03,Groceries,1457.0
2024-12-03,Fashion,758.0
2024-12-03,Home & Kitchen,509.0
2024-12-04,Electronics,838.0
2024-12-04,Groceries,1579.0
2024-12-04,Fashion,742.0
2024-12-04,Home & Kitchen,534.0
2024-12-05,Electronics,727.0
2024-12-05,Groceries,1450.0
2024-12-05,Fashion,785.0
2024-12-05,Home & Kitchen,404.0
2024-12-06,Electronics,704.0
2024-12-06,Groceries,1493.0
2024-12-06,Fashion,695.0
2024-12-06,Home & Kitchen,407.0
2024-12-07,Electronics,923.0
2024-12-07,Groceries,1837.0
2024-12-07,Fashion,777.0
2024-12-07,Home & Kitchen,610.0
2024-12-08,Electronics,971.0
2024-12-08,Groceries,1780.0
2024-12-08,Fashion,875.0
2024-12-08,Home & Kitchen,603.0
2024-12-09,Electronics,852.0
2024-12-09,Groceries,1472.0
2024-12-09,Fashion,793.0
2024-12-09,Home & Kitchen,577.0
2024-12-10,Electronics,894.0
2024-12-10,Groceries,1448.0
2024-12-10,Fashion,635.0
2024-12-10,Home & Kitchen,525.0
2024-12-11,Electronics,767.0
2024-12-11,Groceries,1477.0
2024-12-11,Fashion,704.0
2024-12-11,Home & Kitchen,568.0
2024-12-12,Electronics,821.0
2024-12-12,Groceries,1518.0
2024-12-12,Fashion,789.0
2024-12-12,Home & Kitchen,513.0
2024-12-13,Electronics,709.0
2024-12-13,Groceries,1548.0
2024-12-13,Fashion,763.0
2024-12-13,Home & Kitchen,539.0
2024-12-14,Electronics,950.0
2024-12-14,Groceries,1701.0
2024-12-14,Fashion,857.0
2024-12-14,Home & Kitchen,512.0
2024-12-15,Electronics,1040.0
2024-12-15,Groceries,1859.0
2024-12-15,Fashion,834.0
2024-12-15,Home & Kitchen,643.0
2024-12-16,Electronics,731.0
2024-12-16,Groceries,1431.0
2024-12-16,Fashion,723.0
2024-12-16,Home & Kitchen,410.0
2024-12-17,Electronics,709.0
2024-12-17,Groceries,1414.0
2024-12-17,Fashion,616.0
2024-12-17,Home & Kitchen,567.0
2024-12-18,Electronics,845.0
2024-12-18,Groceries,1582.0
2024-12-18,Fashion,752.0
2024-12-18,Home & Kitchen,458.0
2024-12-19,Electronics,777.0
2024-12-19,Groceries,1523.0
2024-12-19,Fashion,713.0
2024-12-19,Home & Kitchen,421.0
2024-12-20,Electronics,857.0
2024-12-20,Groceries,1571.0
2024-12-20,Fashion,631.0
2024-12-20,Home & Kitchen,578.0
2024-12-21,Electronics,1033.0
2024-12-21,Groceries,1812.0
2024-12-21,Fashion,859.0
2024-12-21,Home & Kitchen,648.0
2024-12-22,Electronics,981.0
2024-12-22,Groceries,1731.0
2024-12-22,Fashion,858.0
2024-12-22,Home & Kitchen,538.0
2024-12-23,Electronics,711.0
2024-12-23,Groceries,1574.0
2024-12-23,Fashion,617.0
2024-12-23,Home & Kitchen,548.0
2024-12-24,Electronics,840.0
2024-12-24,Groceries,1548.0
2024-12-24,Fashion,725.0
2024-12-24,Home & Kitchen,535.0
2024-12-25,Electronics,745.0
2024-12-25,Groceries,1503.0
2024-12-25,Fashion,734.0
2024-12-25,Home & Kitchen,550.0
2024-12-26,Electronics,785.0
2024-12-26,Groceries,1549.0
2024-12-26,Fashion,688.0
2024-12-26,Home & Kitchen,421.0
2024-12-27,Electronics,791.0
2024-12-27,Groceries,1428.0
2024-12-27,Fashion,612.0
2024-12-27,Home & Kitchen,401.0
2024-12-28,Electronics,888.0
2024-12-28,Groceries,1879.0
2024-12-28,Fashion,766.0
2024-12-28,Home & Kitchen,549.0
2024-12-29,Electronics,954.0
2024-12-29,Groceries,1850.0
2024-12-29,Fashion,827.0
2024-12-29,Home & Kitchen,543.0
2024-12-30,Electronics,721.0
2024-12-30,Groceries,1570.0
2024-12-30,Fashion,764.0
2024-12-30,Home & Kitchen,588.0
2024-12-31,Electronics,796.0
2024-12-31,Groceries,1583.0
2024-12-31,Fashion,602.0
2024-12-31,Home & Kitchen,590.0
